OBJECTID *,Shape *,Lat,Long,S1,S2,S3,S4
6028,Point,43.1211,-71.8775,43,11,71,75
6029,Point,43.1212,-71.8775,43,12,71,75
6030,Point,43.1213,-71.8775,43,13,71,75
6031,Point,43.1214,-71.8775,43,14,71,75
6032,Point,43.1215,-71.8775,43,15,71,75
6033,Point,43.1216,-71.8775,43,16,71,75
6034,Point,43.1217,-71.8775,43,17,71,75
6035,Point,43.1218,-71.8775,43,18,71,75
6036,Point,43.1219,-71.8775,43,19,71,75
6037,Point,43.122,-71.8775,43,20,71,75
6038,Point,43.1221,-71.8775,43,21,71,75
6039,Point,43.1222,-71.8775,43,22,71,75
6040,Point,43.1223,-71.8775,43,23,71,75
6041,Point,43.1224,-71.8775,43,24,71,75
6042,Point,43.1225,-71.8775,43,25,71,75
6043,Point,43.1226,-71.8775,43,26,71,75
6044,Point,43.1227,-71.8775,43,27,71,75
6045,Point,43.1228,-71.8775,43,28,71,75
6046,Point,43.1229,-71.8775,43,29,71,75
6047,Point,43.123,-71.8775,43,30,71,75
6048,Point,43.1231,-71.8775,43,31,71,75
6049,Point,43.1232,-71.8775,43,32,71,75
6050,Point,43.1233,-71.8775,43,33,71,75
6051,Point,43.1234,-71.8775,43,34,71,75
6052,Point,43.1235,-71.8775,43,35,71,75
6053,Point,43.1236,-71.8775,43,36,71,75
6054,Point,43.1237,-71.8775,43,37,71,75
6055,Point,43.1238,-71.8775,43,38,71,75
6056,Point,43.1239,-71.8775,43,39,71,75
6057,Point,43.124,-71.8775,43,40,71,75
6058,Point,43.1241,-71.8775,43,41,71,75
6059,Point,43.1242,-71.8775,43,42,71,75
6060,Point,43.1243,-71.8775,43,43,71,75
6061,Point,43.1244,-71.8775,43,44,71,75
6062,Point,43.1245,-71.8775,43,45,71,75
6063,Point,43.1246,-71.8775,43,46,71,75
6064,Point,43.1247,-71.8775,43,47,71,75
6065,Point,43.1248,-71.8775,43,48,71,75
6066,Point,43.1249,-71.8775,43,49,71,75
6067,Point,43.125,-71.8775,43,50,71,75
6068,Point,43.1251,-71.8775,43,51,71,75
6069,Point,43.1252,-71.8775,43,52,71,75
6070,Point,43.1253,-71.8775,43,53,71,75
6071,Point,43.1254,-71.8775,43,54,71,75
6072,Point,43.1255,-71.8775,43,55,71,75
6073,Point,43.1256,-71.8775,43,56,71,75
6074,Point,43.1257,-71.8775,43,57,71,75
6075,Point,43.1258,-71.8775,43,58,71,75
6076,Point,43.1259,-71.8775,43,59,71,75
6077,Point,43.126,-71.8775,43,60,71,75
6078,Point,43.1261,-71.8775,43,61,71,75
6079,Point,43.1262,-71.8775,43,62,71,75
6080,Point,43.1263,-71.8775,43,63,71,75
6081,Point,43.1264,-71.8775,43,64,71,75
6082,Point,43.1265,-71.8775,43,65,71,75
6083,Point,43.1266,-71.8775,43,66,71,75
6084,Point,43.1267,-71.8775,43,67,71,75
6085,Point,43.1268,-71.8775,43,68,71,75
6086,Point,43.1269,-71.8775,43,69,71,75
6087,Point,43.127,-71.8775,43,70,71,75
6088,Point,43.1271,-71.8775,43,71,71,75
6089,Point,43.1272,-71.8775,43,72,71,75
6090,Point,43.1273,-71.8775,43,73,71,75
6091,Point,43.1274,-71.8775,43,74,71,75
6092,Point,43.1275,-71.8775,43,75,71,75
6093,Point,43.1276,-71.8775,43,76,71,75
6094,Point,43.1277,-71.8775,43,77,71,75
6095,Point,43.1278,-71.8775,43,78,71,75
6096,Point,43.1279,-71.8775,43,79,71,75
6097,Point,43.128,-71.8775,43,80,71,75
6098,Point,43.1281,-71.8775,43,81,71,75
6099,Point,43.1282,-71.8775,43,82,71,75
6100,Point,43.1283,-71.8775,43,83,71,75
6101,Point,43.1284,-71.8775,43,84,71,75
6102,Point,43.1285,-71.8775,43,85,71,75
6103,Point,43.1286,-71.8775,43,86,71,75
6104,Point,43.1287,-71.8775,43,87,71,75
6105,Point,43.1288,-71.8775,43,88,71,75
6106,Point,43.1289,-71.8775,43,89,71,75
6107,Point,43.129,-71.8775,43,90,71,75
6108,Point,43.1291,-71.8775,43,91,71,75
6109,Point,43.1292,-71.8775,43,92,71,75
6110,Point,43.1293,-71.8775,43,93,71,75
6111,Point,43.1294,-71.8775,43,94,71,75
6112,Point,43.1295,-71.8775,43,95,71,75
6113,Point,43.1296,-71.8775,43,96,71,75
6114,Point,43.1299,-71.8775,43,99,71,75
6115,Point,43.12,-71.8776,43,00,71,76
6116,Point,43.1201,-71.8776,43,01,71,76
6117,Point,43.1202,-71.8776,43,02,71,76
6118,Point,43.1203,-71.8776,43,03,71,76
6119,Point,43.1204,-71.8776,43,04,71,76
6120,Point,43.1205,-71.8776,43,05,71,76
6121,Point,43.1206,-71.8776,43,06,71,76
6122,Point,43.1207,-71.8776,43,07,71,76
6123,Point,43.1208,-71.8776,43,08,71,76
6124,Point,43.1209,-71.8776,43,09,71,76
6125,Point,43.121,-71.8776,43,10,71,76
6126,Point,43.1211,-71.8776,43,11,71,76
6127,Point,43.1212,-71.8776,43,12,71,76
6128,Point,43.1213,-71.8776,43,13,71,76
6129,Point,43.1214,-71.8776,43,14,71,76
6130,Point,43.1215,-71.8776,43,15,71,76
6131,Point,43.1216,-71.8776,43,16,71,76
6132,Point,43.1217,-71.8776,43,17,71,76
6133,Point,43.1218,-71.8776,43,18,71,76
6134,Point,43.1219,-71.8776,43,19,71,76
6135,Point,43.122,-71.8776,43,20,71,76
6136,Point,43.1221,-71.8776,43,21,71,76
6137,Point,43.1222,-71.8776,43,22,71,76
6138,Point,43.1223,-71.8776,43,23,71,76
6139,Point,43.1224,-71.8776,43,24,71,76
6140,Point,43.1225,-71.8776,43,25,71,76
6141,Point,43.1226,-71.8776,43,26,71,76
6142,Point,43.1227,-71.8776,43,27,71,76
6143,Point,43.1228,-71.8776,43,28,71,76
6144,Point,43.1229,-71.8776,43,29,71,76
6145,Point,43.123,-71.8776,43,30,71,76
6146,Point,43.1231,-71.8776,43,31,71,76
6147,Point,43.1232,-71.8776,43,32,71,76
6148,Point,43.1233,-71.8776,43,33,71,76
6149,Point,43.1234,-71.8776,43,34,71,76
6150,Point,43.1235,-71.8776,43,35,71,76
6151,Point,43.1236,-71.8776,43,36,71,76
6152,Point,43.1237,-71.8776,43,37,71,76
6153,Point,43.1238,-71.8776,43,38,71,76
6154,Point,43.1239,-71.8776,43,39,71,76
6155,Point,43.124,-71.8776,43,40,71,76
6156,Point,43.1241,-71.8776,43,41,71,76
6157,Point,43.1242,-71.8776,43,42,71,76
6158,Point,43.1243,-71.8776,43,43,71,76
6159,Point,43.1244,-71.8776,43,44,71,76
6160,Point,43.1245,-71.8776,43,45,71,76
6161,Point,43.1246,-71.8776,43,46,71,76
6162,Point,43.1247,-71.8776,43,47,71,76
6163,Point,43.1248,-71.8776,43,48,71,76
6164,Point,43.1249,-71.8776,43,49,71,76
6165,Point,43.125,-71.8776,43,50,71,76
6166,Point,43.1251,-71.8776,43,51,71,76
6167,Point,43.1252,-71.8776,43,52,71,76
6168,Point,43.1253,-71.8776,43,53,71,76
6169,Point,43.1254,-71.8776,43,54,71,76
6170,Point,43.1255,-71.8776,43,55,71,76
6171,Point,43.1256,-71.8776,43,56,71,76
6172,Point,43.1257,-71.8776,43,57,71,76
6173,Point,43.1258,-71.8776,43,58,71,76
6174,Point,43.1259,-71.8776,43,59,71,76
6175,Point,43.126,-71.8776,43,60,71,76
6176,Point,43.1261,-71.8776,43,61,71,76
6177,Point,43.1262,-71.8776,43,62,71,76
6178,Point,43.1263,-71.8776,43,63,71,76
6179,Point,43.1264,-71.8776,43,64,71,76
6180,Point,43.1265,-71.8776,43,65,71,76
6181,Point,43.1266,-71.8776,43,66,71,76
6182,Point,43.1267,-71.8776,43,67,71,76
6183,Point,43.1268,-71.8776,43,68,71,76
6184,Point,43.1269,-71.8776,43,69,71,76
6185,Point,43.127,-71.8776,43,70,71,76
6186,Point,43.1271,-71.8776,43,71,71,76
6187,Point,43.1272,-71.8776,43,72,71,76
6188,Point,43.1273,-71.8776,43,73,71,76
6189,Point,43.1274,-71.8776,43,74,71,76
6190,Point,43.1275,-71.8776,43,75,71,76
6191,Point,43.1276,-71.8776,43,76,71,76
6192,Point,43.1277,-71.8776,43,77,71,76
6193,Point,43.1278,-71.8776,43,78,71,76
6194,Point,43.1279,-71.8776,43,79,71,76
6195,Point,43.128,-71.8776,43,80,71,76
6196,Point,43.1281,-71.8776,43,81,71,76
6197,Point,43.1282,-71.8776,43,82,71,76
6198,Point,43.1283,-71.8776,43,83,71,76
6199,Point,43.1284,-71.8776,43,84,71,76
6200,Point,43.1285,-71.8776,43,85,71,76
6201,Point,43.1286,-71.8776,43,86,71,76
6202,Point,43.1287,-71.8776,43,87,71,76
6203,Point,43.1288,-71.8776,43,88,71,76
6204,Point,43.1289,-71.8776,43,89,71,76
6205,Point,43.129,-71.8776,43,90,71,76
6206,Point,43.1291,-71.8776,43,91,71,76
6207,Point,43.1292,-71.8776,43,92,71,76
6208,Point,43.1293,-71.8776,43,93,71,76
6209,Point,43.1294,-71.8776,43,94,71,76
6210,Point,43.1295,-71.8776,43,95,71,76
6211,Point,43.1296,-71.8776,43,96,71,76
6212,Point,43.12,-71.8777,43,00,71,77
6213,Point,43.1201,-71.8777,43,01,71,77
6214,Point,43.1202,-71.8777,43,02,71,77
6215,Point,43.1203,-71.8777,43,03,71,77
6216,Point,43.1204,-71.8777,43,04,71,77
6217,Point,43.1205,-71.8777,43,05,71,77
6218,Point,43.1206,-71.8777,43,06,71,77
6219,Point,43.1207,-71.8777,43,07,71,77
6220,Point,43.1208,-71.8777,43,08,71,77
6221,Point,43.1209,-71.8777,43,09,71,77
6222,Point,43.121,-71.8777,43,10,71,77
6223,Point,43.1211,-71.8777,43,11,71,77
6224,Point,43.1212,-71.8777,43,12,71,77
6225,Point,43.1213,-71.8777,43,13,71,77
6226,Point,43.1214,-71.8777,43,14,71,77
6227,Point,43.1215,-71.8777,43,15,71,77
6228,Point,43.1216,-71.8777,43,16,71,77
6229,Point,43.1217,-71.8777,43,17,71,77
6230,Point,43.1218,-71.8777,43,18,71,77
6231,Point,43.1219,-71.8777,43,19,71,77
6232,Point,43.122,-71.8777,43,20,71,77
6233,Point,43.1221,-71.8777,43,21,71,77
6234,Point,43.1222,-71.8777,43,22,71,77
6235,Point,43.1223,-71.8777,43,23,71,77
6236,Point,43.1224,-71.8777,43,24,71,77
6237,Point,43.1225,-71.8777,43,25,71,77
6238,Point,43.1226,-71.8777,43,26,71,77
6239,Point,43.1227,-71.8777,43,27,71,77
6240,Point,43.1228,-71.8777,43,28,71,77
6241,Point,43.1229,-71.8777,43,29,71,77
6242,Point,43.123,-71.8777,43,30,71,77
6243,Point,43.1231,-71.8777,43,31,71,77
6244,Point,43.1232,-71.8777,43,32,71,77
6245,Point,43.1233,-71.8777,43,33,71,77
6246,Point,43.1234,-71.8777,43,34,71,77
6247,Point,43.1235,-71.8777,43,35,71,77
6248,Point,43.1236,-71.8777,43,36,71,77
6249,Point,43.1237,-71.8777,43,37,71,77
6250,Point,43.1238,-71.8777,43,38,71,77
6251,Point,43.1239,-71.8777,43,39,71,77
6252,Point,43.124,-71.8777,43,40,71,77
6253,Point,43.1241,-71.8777,43,41,71,77
6254,Point,43.1242,-71.8777,43,42,71,77
6255,Point,43.1243,-71.8777,43,43,71,77
6256,Point,43.1244,-71.8777,43,44,71,77
6257,Point,43.1245,-71.8777,43,45,71,77
6258,Point,43.1246,-71.8777,43,46,71,77
6259,Point,43.1247,-71.8777,43,47,71,77
6260,Point,43.1248,-71.8777,43,48,71,77
6261,Point,43.1249,-71.8777,43,49,71,77
6262,Point,43.125,-71.8777,43,50,71,77
6263,Point,43.1251,-71.8777,43,51,71,77
6264,Point,43.1252,-71.8777,43,52,71,77
6265,Point,43.1253,-71.8777,43,53,71,77
6266,Point,43.1254,-71.8777,43,54,71,77
6267,Point,43.1255,-71.8777,43,55,71,77
6268,Point,43.1256,-71.8777,43,56,71,77
6269,Point,43.1257,-71.8777,43,57,71,77
6270,Point,43.1258,-71.8777,43,58,71,77
6271,Point,43.1259,-71.8777,43,59,71,77
6272,Point,43.126,-71.8777,43,60,71,77
6273,Point,43.1261,-71.8777,43,61,71,77
6274,Point,43.1262,-71.8777,43,62,71,77
6275,Point,43.1263,-71.8777,43,63,71,77
6276,Point,43.1264,-71.8777,43,64,71,77
6277,Point,43.1265,-71.8777,43,65,71,77
6278,Point,43.1266,-71.8777,43,66,71,77
6279,Point,43.1267,-71.8777,43,67,71,77
6280,Point,43.1268,-71.8777,43,68,71,77
6281,Point,43.1269,-71.8777,43,69,71,77
6282,Point,43.127,-71.8777,43,70,71,77
6283,Point,43.1271,-71.8777,43,71,71,77
6284,Point,43.1272,-71.8777,43,72,71,77
6285,Point,43.1273,-71.8777,43,73,71,77
6286,Point,43.1274,-71.8777,43,74,71,77
6287,Point,43.1275,-71.8777,43,75,71,77
6288,Point,43.1276,-71.8777,43,76,71,77
6289,Point,43.1277,-71.8777,43,77,71,77
6290,Point,43.1278,-71.8777,43,78,71,77
6291,Point,43.1279,-71.8777,43,79,71,77
6292,Point,43.128,-71.8777,43,80,71,77
6293,Point,43.1281,-71.8777,43,81,71,77
6294,Point,43.1282,-71.8777,43,82,71,77
6295,Point,43.1283,-71.8777,43,83,71,77
6296,Point,43.1284,-71.8777,43,84,71,77
6297,Point,43.1285,-71.8777,43,85,71,77
6298,Point,43.1286,-71.8777,43,86,71,77
6299,Point,43.1287,-71.8777,43,87,71,77
6300,Point,43.1288,-71.8777,43,88,71,77
6301,Point,43.1289,-71.8777,43,89,71,77
6302,Point,43.129,-71.8777,43,90,71,77
6303,Point,43.1291,-71.8777,43,91,71,77
6304,Point,43.1292,-71.8777,43,92,71,77
6305,Point,43.1293,-71.8777,43,93,71,77
6306,Point,43.1294,-71.8777,43,94,71,77
6307,Point,43.1295,-71.8777,43,95,71,77
6308,Point,43.1296,-71.8777,43,96,71,77
6309,Point,43.12,-71.8778,43,00,71,78
6310,Point,43.1201,-71.8778,43,01,71,78
6311,Point,43.1202,-71.8778,43,02,71,78
6312,Point,43.1203,-71.8778,43,03,71,78
6313,Point,43.1204,-71.8778,43,04,71,78
6314,Point,43.1205,-71.8778,43,05,71,78
6315,Point,43.1206,-71.8778,43,06,71,78
6316,Point,43.1207,-71.8778,43,07,71,78
6317,Point,43.1208,-71.8778,43,08,71,78
6318,Point,43.1209,-71.8778,43,09,71,78
6319,Point,43.121,-71.8778,43,10,71,78
6320,Point,43.1211,-71.8778,43,11,71,78
6321,Point,43.1212,-71.8778,43,12,71,78
6322,Point,43.1213,-71.8778,43,13,71,78
6323,Point,43.1214,-71.8778,43,14,71,78
6324,Point,43.1215,-71.8778,43,15,71,78
6325,Point,43.1216,-71.8778,43,16,71,78
6326,Point,43.1217,-71.8778,43,17,71,78
6327,Point,43.1218,-71.8778,43,18,71,78
6328,Point,43.1219,-71.8778,43,19,71,78
6329,Point,43.122,-71.8778,43,20,71,78
6330,Point,43.1221,-71.8778,43,21,71,78
6331,Point,43.1222,-71.8778,43,22,71,78
6332,Point,43.1223,-71.8778,43,23,71,78
6333,Point,43.1224,-71.8778,43,24,71,78
6334,Point,43.1225,-71.8778,43,25,71,78
6335,Point,43.1226,-71.8778,43,26,71,78
6336,Point,43.1227,-71.8778,43,27,71,78
6337,Point,43.1228,-71.8778,43,28,71,78
6338,Point,43.1229,-71.8778,43,29,71,78
6339,Point,43.123,-71.8778,43,30,71,78
6340,Point,43.1231,-71.8778,43,31,71,78
6341,Point,43.1232,-71.8778,43,32,71,78
6342,Point,43.1233,-71.8778,43,33,71,78
6343,Point,43.1234,-71.8778,43,34,71,78
6344,Point,43.1235,-71.8778,43,35,71,78
6345,Point,43.1236,-71.8778,43,36,71,78
6346,Point,43.1237,-71.8778,43,37,71,78
6347,Point,43.1238,-71.8778,43,38,71,78
6348,Point,43.1239,-71.8778,43,39,71,78
6349,Point,43.124,-71.8778,43,40,71,78
6350,Point,43.1241,-71.8778,43,41,71,78
6351,Point,43.1242,-71.8778,43,42,71,78
6352,Point,43.1243,-71.8778,43,43,71,78
6353,Point,43.1244,-71.8778,43,44,71,78
6354,Point,43.1245,-71.8778,43,45,71,78
6355,Point,43.1246,-71.8778,43,46,71,78
6356,Point,43.1247,-71.8778,43,47,71,78
6357,Point,43.1248,-71.8778,43,48,71,78
6358,Point,43.1249,-71.8778,43,49,71,78
6359,Point,43.125,-71.8778,43,50,71,78
6360,Point,43.1251,-71.8778,43,51,71,78
6361,Point,43.1252,-71.8778,43,52,71,78
6362,Point,43.1253,-71.8778,43,53,71,78
6363,Point,43.1254,-71.8778,43,54,71,78
6364,Point,43.1255,-71.8778,43,55,71,78
6365,Point,43.1256,-71.8778,43,56,71,78
6366,Point,43.1257,-71.8778,43,57,71,78
6367,Point,43.1258,-71.8778,43,58,71,78
6368,Point,43.1259,-71.8778,43,59,71,78
6369,Point,43.126,-71.8778,43,60,71,78
6370,Point,43.1261,-71.8778,43,61,71,78
6371,Point,43.1262,-71.8778,43,62,71,78
6372,Point,43.1263,-71.8778,43,63,71,78
6373,Point,43.1264,-71.8778,43,64,71,78
6374,Point,43.1265,-71.8778,43,65,71,78
6375,Point,43.1266,-71.8778,43,66,71,78
6376,Point,43.1267,-71.8778,43,67,71,78
6377,Point,43.1268,-71.8778,43,68,71,78
6378,Point,43.1269,-71.8778,43,69,71,78
6379,Point,43.127,-71.8778,43,70,71,78
6380,Point,43.1271,-71.8778,43,71,71,78
6381,Point,43.1272,-71.8778,43,72,71,78
6382,Point,43.1273,-71.8778,43,73,71,78
6383,Point,43.1274,-71.8778,43,74,71,78
6384,Point,43.1275,-71.8778,43,75,71,78
6385,Point,43.1276,-71.8778,43,76,71,78
6386,Point,43.1277,-71.8778,43,77,71,78
6387,Point,43.1278,-71.8778,43,78,71,78
6388,Point,43.1279,-71.8778,43,79,71,78
6389,Point,43.128,-71.8778,43,80,71,78
6390,Point,43.1281,-71.8778,43,81,71,78
6391,Point,43.1282,-71.8778,43,82,71,78
6392,Point,43.1283,-71.8778,43,83,71,78
6393,Point,43.1284,-71.8778,43,84,71,78
6394,Point,43.1285,-71.8778,43,85,71,78
6395,Point,43.1286,-71.8778,43,86,71,78
6396,Point,43.1287,-71.8778,43,87,71,78
6397,Point,43.1288,-71.8778,43,88,71,78
6398,Point,43.1289,-71.8778,43,89,71,78
6399,Point,43.129,-71.8778,43,90,71,78
6400,Point,43.1291,-71.8778,43,91,71,78
6401,Point,43.1292,-71.8778,43,92,71,78
6402,Point,43.1293,-71.8778,43,93,71,78
6403,Point,43.1294,-71.8778,43,94,71,78
6404,Point,43.1295,-71.8778,43,95,71,78
6405,Point,43.1296,-71.8778,43,96,71,78
6406,Point,43.12,-71.8779,43,00,71,79
6407,Point,43.1201,-71.8779,43,01,71,79
6408,Point,43.1202,-71.8779,43,02,71,79
6409,Point,43.1203,-71.8779,43,03,71,79
6410,Point,43.1204,-71.8779,43,04,71,79
6411,Point,43.1205,-71.8779,43,05,71,79
6412,Point,43.1206,-71.8779,43,06,71,79
6413,Point,43.1207,-71.8779,43,07,71,79
6414,Point,43.1208,-71.8779,43,08,71,79
6415,Point,43.1209,-71.8779,43,09,71,79
6416,Point,43.121,-71.8779,43,10,71,79
6417,Point,43.1211,-71.8779,43,11,71,79
6418,Point,43.1212,-71.8779,43,12,71,79
6419,Point,43.1213,-71.8779,43,13,71,79
6420,Point,43.1214,-71.8779,43,14,71,79
6421,Point,43.1215,-71.8779,43,15,71,79
6422,Point,43.1216,-71.8779,43,16,71,79
6423,Point,43.1217,-71.8779,43,17,71,79
6424,Point,43.1218,-71.8779,43,18,71,79
6425,Point,43.1219,-71.8779,43,19,71,79
6426,Point,43.122,-71.8779,43,20,71,79
6427,Point,43.1221,-71.8779,43,21,71,79
6428,Point,43.1222,-71.8779,43,22,71,79
6429,Point,43.1223,-71.8779,43,23,71,79
6430,Point,43.1224,-71.8779,43,24,71,79
6431,Point,43.1225,-71.8779,43,25,71,79
6432,Point,43.1226,-71.8779,43,26,71,79
6433,Point,43.1227,-71.8779,43,27,71,79
6434,Point,43.1228,-71.8779,43,28,71,79
6435,Point,43.1229,-71.8779,43,29,71,79
6436,Point,43.123,-71.8779,43,30,71,79
6437,Point,43.1231,-71.8779,43,31,71,79
6438,Point,43.1232,-71.8779,43,32,71,79
6439,Point,43.1233,-71.8779,43,33,71,79
6440,Point,43.1234,-71.8779,43,34,71,79
6441,Point,43.1235,-71.8779,43,35,71,79
6442,Point,43.1236,-71.8779,43,36,71,79
6443,Point,43.1237,-71.8779,43,37,71,79
6444,Point,43.1238,-71.8779,43,38,71,79
6445,Point,43.1239,-71.8779,43,39,71,79
6446,Point,43.124,-71.8779,43,40,71,79
6447,Point,43.1241,-71.8779,43,41,71,79
6448,Point,43.1242,-71.8779,43,42,71,79
6449,Point,43.1243,-71.8779,43,43,71,79
6450,Point,43.1244,-71.8779,43,44,71,79
6451,Point,43.1245,-71.8779,43,45,71,79
6452,Point,43.1246,-71.8779,43,46,71,79
6453,Point,43.1247,-71.8779,43,47,71,79
6454,Point,43.1248,-71.8779,43,48,71,79
6455,Point,43.1249,-71.8779,43,49,71,79
6456,Point,43.125,-71.8779,43,50,71,79
6457,Point,43.1251,-71.8779,43,51,71,79
6458,Point,43.1252,-71.8779,43,52,71,79
6459,Point,43.1253,-71.8779,43,53,71,79
6460,Point,43.1254,-71.8779,43,54,71,79
6461,Point,43.1255,-71.8779,43,55,71,79
6462,Point,43.1256,-71.8779,43,56,71,79
6463,Point,43.1257,-71.8779,43,57,71,79
6464,Point,43.1258,-71.8779,43,58,71,79
6465,Point,43.1259,-71.8779,43,59,71,79
6466,Point,43.126,-71.8779,43,60,71,79
6467,Point,43.1261,-71.8779,43,61,71,79
6468,Point,43.1262,-71.8779,43,62,71,79
6469,Point,43.1263,-71.8779,43,63,71,79
6470,Point,43.1264,-71.8779,43,64,71,79
6471,Point,43.1265,-71.8779,43,65,71,79
6472,Point,43.1266,-71.8779,43,66,71,79
6473,Point,43.1267,-71.8779,43,67,71,79
6474,Point,43.1268,-71.8779,43,68,71,79
6475,Point,43.1269,-71.8779,43,69,71,79
6476,Point,43.127,-71.8779,43,70,71,79
6477,Point,43.1271,-71.8779,43,71,71,79
6478,Point,43.1272,-71.8779,43,72,71,79
6479,Point,43.1273,-71.8779,43,73,71,79
6480,Point,43.1274,-71.8779,43,74,71,79
6481,Point,43.1275,-71.8779,43,75,71,79
6482,Point,43.1276,-71.8779,43,76,71,79
6483,Point,43.1277,-71.8779,43,77,71,79
6484,Point,43.1278,-71.8779,43,78,71,79
6485,Point,43.1279,-71.8779,43,79,71,79
6486,Point,43.128,-71.8779,43,80,71,79
6487,Point,43.1281,-71.8779,43,81,71,79
6488,Point,43.1282,-71.8779,43,82,71,79
6489,Point,43.1283,-71.8779,43,83,71,79
6490,Point,43.1284,-71.8779,43,84,71,79
6491,Point,43.1285,-71.8779,43,85,71,79
6492,Point,43.1286,-71.8779,43,86,71,79
6493,Point,43.1287,-71.8779,43,87,71,79
6494,Point,43.1288,-71.8779,43,88,71,79
6495,Point,43.1289,-71.8779,43,89,71,79
6496,Point,43.129,-71.8779,43,90,71,79
6497,Point,43.1291,-71.8779,43,91,71,79
6498,Point,43.1292,-71.8779,43,92,71,79
6499,Point,43.1293,-71.8779,43,93,71,79
6500,Point,43.1294,-71.8779,43,94,71,79
6501,Point,43.1295,-71.8779,43,95,71,79
6502,Point,43.12,-71.878,43,00,71,80
6503,Point,43.1201,-71.878,43,01,71,80
6504,Point,43.1202,-71.878,43,02,71,80
6505,Point,43.1203,-71.878,43,03,71,80
6506,Point,43.1204,-71.878,43,04,71,80
6507,Point,43.1205,-71.878,43,05,71,80
6508,Point,43.1206,-71.878,43,06,71,80
6509,Point,43.1207,-71.878,43,07,71,80
6510,Point,43.1208,-71.878,43,08,71,80
6511,Point,43.1209,-71.878,43,09,71,80
6512,Point,43.121,-71.878,43,10,71,80
6513,Point,43.1211,-71.878,43,11,71,80
6514,Point,43.1212,-71.878,43,12,71,80
6515,Point,43.1213,-71.878,43,13,71,80
6516,Point,43.1214,-71.878,43,14,71,80
6517,Point,43.1215,-71.878,43,15,71,80
6518,Point,43.1216,-71.878,43,16,71,80
6519,Point,43.1217,-71.878,43,17,71,80
6520,Point,43.1218,-71.878,43,18,71,80
6521,Point,43.1219,-71.878,43,19,71,80
6522,Point,43.122,-71.878,43,20,71,80
6523,Point,43.1221,-71.878,43,21,71,80
6524,Point,43.1222,-71.878,43,22,71,80
6525,Point,43.1223,-71.878,43,23,71,80
6526,Point,43.1224,-71.878,43,24,71,80
6527,Point,43.1225,-71.878,43,25,71,80
6528,Point,43.1226,-71.878,43,26,71,80
6529,Point,43.1227,-71.878,43,27,71,80
6530,Point,43.1228,-71.878,43,28,71,80
6531,Point,43.1229,-71.878,43,29,71,80
6532,Point,43.123,-71.878,43,30,71,80
6533,Point,43.1231,-71.878,43,31,71,80
6534,Point,43.1232,-71.878,43,32,71,80
6535,Point,43.1233,-71.878,43,33,71,80
6536,Point,43.1234,-71.878,43,34,71,80
6537,Point,43.1235,-71.878,43,35,71,80
6538,Point,43.1236,-71.878,43,36,71,80
6539,Point,43.1237,-71.878,43,37,71,80
6540,Point,43.1238,-71.878,43,38,71,80
6541,Point,43.1239,-71.878,43,39,71,80
6542,Point,43.124,-71.878,43,40,71,80
6543,Point,43.1241,-71.878,43,41,71,80
6544,Point,43.1242,-71.878,43,42,71,80
6545,Point,43.1243,-71.878,43,43,71,80
6546,Point,43.1244,-71.878,43,44,71,80
6547,Point,43.1245,-71.878,43,45,71,80
6548,Point,43.1246,-71.878,43,46,71,80
6549,Point,43.1247,-71.878,43,47,71,80
6550,Point,43.1248,-71.878,43,48,71,80
6551,Point,43.1249,-71.878,43,49,71,80
6552,Point,43.125,-71.878,43,50,71,80
6553,Point,43.1251,-71.878,43,51,71,80
6554,Point,43.1252,-71.878,43,52,71,80
6555,Point,43.1253,-71.878,43,53,71,80
6556,Point,43.1254,-71.878,43,54,71,80
6557,Point,43.1255,-71.878,43,55,71,80
6558,Point,43.1256,-71.878,43,56,71,80
6559,Point,43.1257,-71.878,43,57,71,80
6560,Point,43.1258,-71.878,43,58,71,80
6561,Point,43.1259,-71.878,43,59,71,80
6562,Point,43.126,-71.878,43,60,71,80
6563,Point,43.1261,-71.878,43,61,71,80
6564,Point,43.1262,-71.878,43,62,71,80
6565,Point,43.1263,-71.878,43,63,71,80
6566,Point,43.1264,-71.878,43,64,71,80
6567,Point,43.1265,-71.878,43,65,71,80
6568,Point,43.1266,-71.878,43,66,71,80
6569,Point,43.1267,-71.878,43,67,71,80
6570,Point,43.1268,-71.878,43,68,71,80
6571,Point,43.1269,-71.878,43,69,71,80
6572,Point,43.127,-71.878,43,70,71,80
6573,Point,43.1271,-71.878,43,71,71,80
6574,Point,43.1272,-71.878,43,72,71,80
6575,Point,43.1273,-71.878,43,73,71,80
6576,Point,43.1274,-71.878,43,74,71,80
6577,Point,43.1275,-71.878,43,75,71,80
6578,Point,43.1276,-71.878,43,76,71,80
6579,Point,43.1277,-71.878,43,77,71,80
6580,Point,43.1278,-71.878,43,78,71,80
6581,Point,43.1279,-71.878,43,79,71,80
6582,Point,43.128,-71.878,43,80,71,80
6583,Point,43.1281,-71.878,43,81,71,80
6584,Point,43.1282,-71.878,43,82,71,80
6585,Point,43.1283,-71.878,43,83,71,80
6586,Point,43.1284,-71.878,43,84,71,80
6587,Point,43.1285,-71.878,43,85,71,80
6588,Point,43.1286,-71.878,43,86,71,80
6589,Point,43.1287,-71.878,43,87,71,80
6590,Point,43.1288,-71.878,43,88,71,80
6591,Point,43.1289,-71.878,43,89,71,80
